fecha	producto_id	cantidad	coste_unitario
2026-03-30	28	10	2.08
2026-03-30	30	6	1.39
2026-03-30	31	0.798	4.4
2026-03-30	33	9.965	1.15
2026-03-30	38	11.144	1.39
2026-03-30	39	4.276	3.3
2026-03-30	4	9	0.76
2026-03-30	40	3	1.53
2026-03-30	41	10.051	1.38
2026-03-30	42	11.949	0.99
2026-03-30	43	18.677	1.3
2026-03-30	44	19.992	1.28
2026-03-30	48	3	1.53
2026-03-30	49	2	2.19
2026-03-30	50	2	2.19
2026-03-30	52	38.586	0.7
2026-03-30	53	2	1.85
2026-03-30	54	4	1.85
2026-03-30	55	7	2.1
2026-03-30	56	6	2.6
2026-03-30	57	3	0.98
2026-03-30	58	2.489	1.9
2026-03-30	61	3	1.39
2026-03-30	65	4	1.04
2026-03-30	66	5	1.16
2026-03-30	68	2	1.51
2026-03-30	69	11	0.91
2026-03-30	70	5	1.1
2026-03-30	71	3	1.53
2026-03-30	72	7	0.69
2026-03-30	73	4	1.1
2026-03-30	75	6	1.19
2026-03-30	76	28	0.57
2026-03-30	77	3	1.67
2026-03-30	78	14	0.79
2026-03-30	79	8	1.07
2026-03-30	8	2	1.69
2026-03-30	81	11	0.72
2026-03-30	82	10	0.65
2026-03-30	83	4.936	1.72
2026-03-30	84	10	1.16
2026-03-30	87	6	1.04
2026-03-30	88	3.191	1.62
2026-03-30	89	51.069	0.58
2026-03-30	9	5	0.58
2026-03-30	91	37.434	0.53
2026-03-30	92	12.297	0.64
2026-03-30	93	42	1.46
2026-03-30	94	8.995	2.08
2026-03-30	95	8.5	1.84
2026-03-30	96	2	1.82
2026-03-30	98	1.988	1.68
2026-03-30	99	2.307	2.28
2026-03-31	100	6.837	1.96
2026-03-31	101	7.731	2.19
2026-03-31	103	1.895	1.62
2026-03-31	105	2.685	1.24
2026-03-31	106	8.593	1.45
2026-03-31	107	4.113	1.42
2026-03-31	11	3.32	3.16
2026-03-31	111	3.922	1.28
2026-03-31	112	2.958	1.91
2026-03-31	114	15.073	2.19
2026-03-31	12	4.398	1.71
2026-03-31	121	44.269	0.93
2026-03-31	124	16.716	1.16
2026-03-31	125	5	1.74
2026-03-31	127	6	1.84
2026-03-31	130	5	1.39
2026-03-31	134	0.86	10.3
2026-03-31	135	0.583	9.6
2026-03-31	136	0.384	9.03
2026-03-31	137	0.62	13.1
2026-03-31	138	2.816	3.15
2026-03-31	139	0.411	10.35
2026-03-31	140	0.659	9.6
2026-03-31	142	0.556	4.78
2026-03-31	144	0.534	3.82
2026-03-31	145	0.264	15.9
2026-03-31	146	1.354	10.6
2026-03-31	149	0.53	3.66
2026-03-31	158	2	1.75
2026-03-31	16	23.782	0.87
2026-03-31	165	3.658	3.65
2026-03-31	166	7	1.84
2026-03-31	167	5	1.18
2026-03-31	178	0.864	2.43
2026-03-31	18	14.52	0.98
2026-03-31	185	4	1.44
2026-03-31	187	3.953	4.04
2026-03-31	189	5	2.31
2026-03-31	190	11	2.31
2026-03-31	193	8	1.46
2026-03-31	194	10.942	2.07
2026-03-31	195	12	1.09
2026-03-31	196	5	2.31
2026-03-31	197	8.18	1.72
2026-03-31	198	10.747	0.87
2026-03-31	199	4.284	1.62
2026-03-31	206	13	1.36
2026-03-31	207	2	0.94
2026-03-31	208	5	0.66
2026-03-31	209	3	0.88
2026-03-31	211	4	0.85
2026-03-31	213	3	2.02
2026-03-31	214	2	1.95
2026-03-31	216	1	2
2026-03-31	218	7	1.02
2026-03-31	219	3	0.71
2026-03-31	224	18	0.72
2026-03-31	226	3	0.98
2026-03-31	23	4	0.94
2026-03-31	27	2	1.91
2026-03-31	28	8	2.08
2026-03-31	3	18	1.08
2026-03-31	30	5	1.39
2026-03-31	31	0.63	4.4
2026-03-31	33	7.965	1.15
2026-03-31	38	8.971	1.39
2026-03-31	39	3.409	3.3
2026-03-31	4	7	0.76
2026-03-31	40	3	1.53
2026-03-31	41	8.058	1.38
2026-03-31	42	9.556	0.99
2026-03-31	43	14.915	1.3
2026-03-31	44	15.969	1.28
2026-03-31	48	2	1.53
2026-03-31	49	2	2.19
2026-03-31	50	1	2.19
2026-03-31	52	30.829	0.7
2026-03-31	53	2	1.85
2026-03-31	54	4	1.85
2026-03-31	55	5	2.1
2026-03-31	56	5	2.6
2026-03-31	57	2	0.98
2026-03-31	58	2	1.9
2026-03-31	61	2	1.39
2026-03-31	62	10	1.35
2026-03-31	65	3	1.04
2026-03-31	66	4	1.16
2026-03-31	68	1	1.51
2026-03-31	69	9	0.91
2026-03-31	70	4	1.1
2026-03-31	71	2	1.53
2026-03-31	72	6	0.69
2026-03-31	73	3	1.1
2026-03-31	75	5	1.19
2026-03-31	76	22	0.57
2026-03-31	77	3	1.67
2026-03-31	78	11	0.79
2026-03-31	79	7	1.07
2026-03-31	8	2	1.69
2026-03-31	81	8	0.72
2026-03-31	82	8	0.65
2026-03-31	83	3.959	1.72
2026-03-31	84	8	1.16
2026-03-31	87	4	1.04
2026-03-31	88	2.543	1.62
2026-03-31	89	40.897	0.58
2026-03-31	9	4	0.58
2026-03-31	91	30	0.53
2026-03-31	92	9.875	0.64
2026-03-31	93	33	1.46
2026-03-31	94	7.212	2.08
2026-03-31	95	6.832	1.84
2026-03-31	96	1.61	1.82
2026-03-31	98	1.613	1.68
2026-03-31	99	1.86	2.28
2026-04-01	101	6.986	2.19
2026-04-01	103	1.716	1.62
2026-04-01	105	2.403	1.24
2026-04-01	106	7.759	1.45
2026-04-01	107	3.711	1.42
2026-04-01	11	2.997	3.16
2026-04-01	111	3.539	1.28
2026-04-01	112	2.696	1.91
2026-04-01	114	13.648	2.19
2026-04-01	12	4.018	1.71
2026-04-01	121	39.968	0.93
2026-04-01	124	15.095	1.16
2026-04-01	125	4	1.74
2026-04-01	127	5	1.84
2026-04-01	130	5	1.39
2026-04-01	134	0.78	10.3
2026-04-01	135	0.526	9.6
2026-04-01	136	0.352	9.03
2026-04-01	137	0.561	13.1
2026-04-01	138	2.546	3.15
2026-04-01	139	0.374	10.35
2026-04-01	140	0.595	9.6
2026-04-01	142	0.502	4.78
2026-04-01	144	5.594	3.82
2026-04-01	145	0.238	15.9
2026-04-01	146	1.226	10.6
2026-04-01	153	12	1.54
2026-04-01	158	2	1.75
2026-04-01	165	3.318	3.65
2026-04-01	166	6	1.84
2026-04-01	167	5	1.18
2026-04-01	178	0.794	2.43
2026-04-01	18	13.133	0.98
2026-04-01	185	3	1.44
2026-04-01	187	3.569	4.04
2026-04-01	189	4	2.31
2026-04-01	190	10	2.31
2026-04-01	193	7	1.46
2026-04-01	194	9.874	2.07
2026-04-01	195	11	1.09
2026-04-01	196	4	2.31
2026-04-01	197	7.407	1.72
2026-04-01	198	9.724	0.87
2026-04-01	199	3.877	1.62
2026-04-01	206	12	1.36
2026-04-01	207	2	0.94
2026-04-01	208	4	0.66
2026-04-01	209	2	0.88
2026-04-01	211	3	0.85
2026-04-01	213	3	2.02
2026-04-01	214	2	1.95
2026-04-01	216	1	2
2026-04-01	218	7	1.02
2026-04-01	219	3	0.71
2026-04-01	226	2	0.98
2026-04-01	23	4	0.94
2026-04-01	231	5	0.98
2026-04-01	236	8	2.05
2026-04-01	27	2	1.91
2026-04-01	28	7	2.08
2026-04-01	30	4	1.39
2026-04-01	31	0.577	4.4
2026-04-01	33	7.209	1.15
2026-04-01	38	8.058	1.39
2026-04-01	39	3.091	3.3
2026-04-01	4	6	0.76
2026-04-01	40	2	1.53
2026-04-01	41	7.268	1.38
2026-04-01	42	8.646	0.99
2026-04-01	43	13.508	1.3
2026-04-01	44	14.453	1.28
2026-04-01	48	2	1.53
2026-04-01	49	2	2.19
2026-04-01	50	1	2.19
2026-04-01	52	27.914	0.7
2026-04-01	53	2	1.85
2026-04-01	54	3	1.85
2026-04-01	55	5	2.1
2026-04-01	56	5	2.6
2026-04-01	57	2	0.98
2026-04-01	58	1.8	1.9
2026-04-01	61	2	1.39
2026-04-01	65	3	1.04
2026-04-01	66	3	1.16
2026-04-01	68	1	1.51
2026-04-01	69	8	0.91
2026-04-01	70	3	1.1
2026-04-01	71	2	1.53
2026-04-01	72	5	0.69
2026-04-01	73	3	1.1
2026-04-01	75	4	1.19
2026-04-01	76	20	0.57
2026-04-01	77	2	1.67
2026-04-01	78	10	0.79
2026-04-01	79	6	1.07
2026-04-01	8	2	1.69
2026-04-01	81	8	0.72
2026-04-01	82	7	0.65
2026-04-01	83	3.57	1.72
2026-04-01	84	7	1.16
2026-04-01	87	4	1.04
2026-04-01	88	2.309	1.62
2026-04-01	89	36.931	0.58
2026-04-01	9	4	0.58
2026-04-01	91	27.075	0.53
2026-04-01	92	8.891	0.64
2026-04-01	93	30	1.46
2026-04-01	94	6.505	2.08
2026-04-01	95	6.147	1.84
2026-04-01	96	1.445	1.82
2026-04-01	98	1.44	1.68
2026-04-01	99	1.667	2.28
2026-04-02	101	6.616	2.19
2026-04-02	103	1.63	1.62
2026-04-02	105	2.274	1.24
2026-04-02	106	7.352	1.45
2026-04-02	107	3.514	1.42
2026-04-02	11	2.839	3.16
2026-04-02	111	3.352	1.28
2026-04-02	112	2.555	1.91
2026-04-02	114	12.932	2.19
2026-04-02	12	3.807	1.71
2026-04-02	121	37.86	0.93
2026-04-02	124	14.293	1.16
2026-04-02	125	4	1.74
2026-04-02	127	5	1.84
2026-04-02	130	5	1.39
2026-04-02	134	0.738	10.3
2026-04-02	135	0.499	9.6
2026-04-02	136	0.333	9.03
2026-04-02	137	0.532	13.1
2026-04-02	138	2.413	3.15
2026-04-02	139	0.355	10.35
2026-04-02	140	0.564	9.6
2026-04-02	142	0.475	4.78
2026-04-02	145	0.226	15.9
2026-04-02	146	1.162	10.6
2026-04-02	158	2	1.75
2026-04-02	165	3.142	3.65
2026-04-02	166	6	1.84
2026-04-02	167	5	1.18
2026-04-02	175	17	1.1
2026-04-02	178	0.753	2.43
2026-04-02	18	12.449	0.98
2026-04-02	185	3	1.44
2026-04-02	187	3.381	4.04
2026-04-02	189	4	2.31
2026-04-02	190	9	2.31
2026-04-02	193	6	1.46
2026-04-02	194	9.353	2.07
2026-04-02	195	10	1.09
2026-04-02	196	4	2.31
2026-04-02	197	7.017	1.72
2026-04-02	198	9.207	0.87
2026-04-02	199	3.673	1.62
2026-04-02	207	2	0.94
2026-04-02	208	4	0.66
2026-04-02	209	2	0.88
2026-04-02	211	3	0.85
2026-04-02	213	3	2.02
2026-04-02	214	2	1.95
2026-04-02	216	1	2
2026-04-02	218	6	1.02
2026-04-02	219	3	0.71
2026-04-02	224	16	0.72
2026-04-02	226	2	0.98
2026-04-02	23	4	0.94
2026-04-02	24	18.908	0.87
2026-04-02	27	2	1.91
2026-04-02	28	7	2.08
2026-04-02	30	4	1.39
2026-04-02	31	0.545	4.4
2026-04-02	33	6.826	1.15
2026-04-02	38	7.64	1.39
2026-04-02	39	2.927	3.3
2026-04-02	4	6	0.76
2026-04-02	40	2	1.53
2026-04-02	41	6.891	1.38
2026-04-02	42	8.192	0.99
2026-04-02	43	12.792	1.3
2026-04-02	44	13.695	1.28
2026-04-02	48	2	1.53
2026-04-02	49	2	2.19
2026-04-02	50	1	2.19
2026-04-02	52	26.443	0.7
2026-04-02	53	2	1.85
2026-04-02	54	3	1.85
2026-04-02	55	5	2.1
2026-04-02	56	4	2.6
2026-04-02	57	2	0.98
2026-04-02	58	1.705	1.9
2026-04-02	59	2.88	2.92
2026-04-02	61	2	1.39
2026-04-02	65	2	1.04
2026-04-02	66	3	1.16
2026-04-02	68	1	1.51
2026-04-02	69	8	0.91
2026-04-02	70	3	1.1
2026-04-02	71	2	1.53
2026-04-02	72	5	0.69
2026-04-02	73	3	1.1
2026-04-02	75	4	1.19
2026-04-02	76	19	0.57
2026-04-02	77	2	1.67
2026-04-02	78	9	0.79
2026-04-02	79	6	1.07
2026-04-02	8	2	1.69
2026-04-02	81	7	0.72
2026-04-02	82	7	0.65
2026-04-02	83	3.384	1.72
2026-04-02	84	7	1.16
2026-04-02	87	4	1.04
2026-04-02	88	2.185	1.62
2026-04-02	89	35	0.58
2026-04-02	9	4	0.58
2026-04-02	91	25.642	0.53
2026-04-02	92	8.422	0.64
2026-04-02	93	29	1.46
2026-04-02	94	6.163	2.08
2026-04-02	95	5.826	1.84
2026-04-02	96	1.368	1.82
2026-04-02	97	7.516	1.28
2026-04-02	98	1.363	1.68
2026-04-02	99	1.579	2.28
2026-04-03	101	6.616	2.19
2026-04-03	103	1.63	1.62
2026-04-03	105	2.274	1.24
2026-04-03	106	7.352	1.45
2026-04-03	107	3.514	1.42
2026-04-03	11	2.839	3.16
2026-04-03	111	3.352	1.28
2026-04-03	112	2.555	1.91
2026-04-03	114	12.932	2.19
2026-04-03	12	3.807	1.71
2026-04-03	121	37.86	0.93
2026-04-03	124	14.293	1.16
2026-04-03	125	4	1.74
2026-04-03	127	5	1.84
2026-04-03	130	5	1.39
2026-04-03	134	0.738	10.3
2026-04-03	135	0.499	9.6
2026-04-03	136	0.333	9.03
2026-04-03	137	0.532	13.1
2026-04-03	138	2.413	3.15
2026-04-03	139	0.355	10.35
2026-04-03	140	0.564	9.6
2026-04-03	142	0.475	4.78
2026-04-03	145	0.226	15.9
2026-04-03	146	1.162	10.6
2026-04-03	154	12	1.44
2026-04-03	158	2	1.75
2026-04-03	165	3.142	3.65
2026-04-03	166	6	1.84
2026-04-03	167	5	1.18
2026-04-03	178	0.753	2.43
2026-04-03	18	12.449	0.98
2026-04-03	185	3	1.44
2026-04-03	187	3.381	4.04
2026-04-03	189	4	2.31
2026-04-03	190	9	2.31
2026-04-03	193	6	1.46
2026-04-03	194	9.353	2.07
2026-04-03	195	10	1.09
2026-04-03	196	4	2.31
2026-04-03	197	7.017	1.72
2026-04-03	198	9.207	0.87
2026-04-03	199	3.673	1.62
2026-04-03	201	12.192	1.3
2026-04-03	207	2	0.94
2026-04-03	208	4	0.66
2026-04-03	209	2	0.88
2026-04-03	211	3	0.85
2026-04-03	213	3	2.02
2026-04-03	214	2	1.95
2026-04-03	216	1	2
2026-04-03	218	6	1.02
2026-04-03	219	3	0.71
2026-04-03	226	2	0.98
2026-04-03	23	4	0.94
2026-04-03	232	1	1.1
2026-04-03	27	2	1.91
2026-04-03	28	7	2.08
2026-04-03	3	18	1.08
2026-04-03	30	4	1.39
2026-04-03	31	0.545	4.4
2026-04-03	33	6.826	1.15
2026-04-03	38	7.64	1.39
2026-04-03	39	2.927	3.3
2026-04-03	4	6	0.76
2026-04-03	40	2	1.53
2026-04-03	41	6.891	1.38
2026-04-03	42	8.192	0.99
2026-04-03	43	12.792	1.3
2026-04-03	44	13.695	1.28
2026-04-03	48	2	1.53
2026-04-03	49	2	2.19
2026-04-03	50	1	2.19
2026-04-03	52	26.443	0.7
2026-04-03	53	2	1.85
2026-04-03	54	3	1.85
2026-04-03	55	5	2.1
2026-04-03	56	4	2.6
2026-04-03	57	2	0.98
2026-04-03	58	1.705	1.9
2026-04-03	61	2	1.39
2026-04-03	65	2	1.04
2026-04-03	66	3	1.16
2026-04-03	68	1	1.51
2026-04-03	69	8	0.91
2026-04-03	70	3	1.1
2026-04-03	71	2	1.53
2026-04-03	72	5	0.69
2026-04-03	73	3	1.1
2026-04-03	75	4	1.19
2026-04-03	76	19	0.57
2026-04-03	77	2	1.67
2026-04-03	78	9	0.79
2026-04-03	79	6	1.07
2026-04-03	8	2	1.69
2026-04-03	81	7	0.72
2026-04-03	82	7	0.65
2026-04-03	83	3.384	1.72
2026-04-03	84	7	1.16
2026-04-03	87	4	1.04
2026-04-03	88	2.185	1.62
2026-04-03	89	35	0.58
2026-04-03	9	4	0.58
2026-04-03	91	25.642	0.53
2026-04-03	92	8.422	0.64
2026-04-03	93	29	1.46
2026-04-03	94	6.163	2.08
2026-04-03	95	5.826	1.84
2026-04-03	96	1.368	1.82
2026-04-03	98	1.363	1.68
2026-04-03	99	1.579	2.28
2026-04-06	101	9.192	2.19
2026-04-06	103	2.259	1.62
2026-04-06	105	3.161	1.24
2026-04-06	106	10.207	1.45
2026-04-06	107	4.88	1.42
2026-04-06	109	7.839	1.86
2026-04-06	11	3.943	3.16
2026-04-06	111	4.656	1.28
2026-04-06	112	3.55	1.91
2026-04-06	114	17.959	2.19
2026-04-06	12	5.287	1.71
2026-04-06	121	52.591	0.93
2026-04-06	124	19.853	1.16
2026-04-06	125	6	1.74
2026-04-06	127	7	1.84
2026-04-06	130	6	1.39
2026-04-06	134	1.025	10.3
2026-04-06	135	0.693	9.6
2026-04-06	136	0.463	9.03
2026-04-06	137	0.738	13.1
2026-04-06	138	3.349	3.15
2026-04-06	139	0.493	10.35
2026-04-06	140	0.782	9.6
2026-04-06	142	0.661	4.78
2026-04-06	145	0.314	15.9
2026-04-06	146	1.614	10.6
2026-04-06	158	3	1.75
2026-04-06	16	22.207	0.87
2026-04-06	162	13	0.87
2026-04-06	165	4.367	3.65
2026-04-06	166	8	1.84
2026-04-06	167	6	1.18
2026-04-06	178	1.049	2.43
2026-04-06	18	17.286	0.98
2026-04-06	185	4	1.44
2026-04-06	187	4.696	4.04
2026-04-06	189	5	2.31
2026-04-06	190	13	2.31
2026-04-06	193	9	1.46
2026-04-06	194	12.99	2.07
2026-04-06	195	14	1.09
2026-04-06	196	5	2.31
2026-04-06	197	9.75	1.72
2026-04-06	198	12.793	0.87
2026-04-06	199	5.099	1.62
2026-04-06	207	3	0.94
2026-04-06	208	5	0.66
2026-04-06	209	3	0.88
2026-04-06	211	4	0.85
2026-04-06	213	4	2.02
2026-04-06	214	2	1.95
2026-04-06	215	10	1.95
2026-04-06	216	2	2
2026-04-06	218	9	1.02
2026-04-06	219	4	0.71
2026-04-06	226	3	0.98
2026-04-06	227	17	1.19
2026-04-06	23	5	0.94
2026-04-06	27	3	1.91
2026-04-06	28	10	2.08
2026-04-06	30	6	1.39
2026-04-06	31	0.759	4.4
2026-04-06	33	9.487	1.15
2026-04-06	38	10.604	1.39
2026-04-06	39	4.067	3.3
2026-04-06	4	8	0.76
2026-04-06	40	3	1.53
2026-04-06	41	9.565	1.38
2026-04-06	42	11.374	0.99
2026-04-06	43	17.769	1.3
2026-04-06	44	19.023	1.28
2026-04-06	48	2	1.53
2026-04-06	49	2	2.19
2026-04-06	50	2	2.19
2026-04-06	52	36.714	0.7
2026-04-06	53	2	1.85
2026-04-06	54	4	1.85
2026-04-06	55	6	2.1
2026-04-06	56	6	2.6
2026-04-06	57	3	0.98
2026-04-06	58	2.368	1.9
2026-04-06	61	2	1.39
2026-04-06	65	3	1.04
2026-04-06	66	5	1.16
2026-04-06	68	2	1.51
2026-04-06	69	11	0.91
2026-04-06	70	5	1.1
2026-04-06	71	3	1.53
2026-04-06	72	7	0.69
2026-04-06	73	4	1.1
2026-04-06	75	6	1.19
2026-04-06	76	26	0.57
2026-04-06	77	3	1.67
2026-04-06	78	13	0.79
2026-04-06	79	8	1.07
2026-04-06	8	2	1.69
2026-04-06	81	10	0.72
2026-04-06	82	9	0.65
2026-04-06	83	4.698	1.72
2026-04-06	84	10	1.16
2026-04-06	87	5	1.04
2026-04-06	88	3.037	1.62
2026-04-06	89	48.603	0.58
2026-04-06	9	5	0.58
2026-04-06	91	35.623	0.53
2026-04-06	92	11.703	0.64
2026-04-06	93	40	1.46
2026-04-06	94	8.563	2.08
2026-04-06	95	8.092	1.84
2026-04-06	96	1.901	1.82
2026-04-06	98	1.893	1.68
2026-04-06	99	2.197	2.28
2026-04-07	101	7.352	2.19
2026-04-07	103	1.809	1.62
2026-04-07	105	2.524	1.24
2026-04-07	106	8.166	1.45
2026-04-07	107	3.901	1.42
2026-04-07	11	3.152	3.16
2026-04-07	111	3.727	1.28
2026-04-07	112	2.838	1.91
2026-04-07	114	14.365	2.19
2026-04-07	12	4.228	1.71
2026-04-07	121	42.075	0.93
2026-04-07	124	15.888	1.16
2026-04-07	125	5	1.74
2026-04-07	127	6	1.84
2026-04-07	130	5	1.39
2026-04-07	134	0.82	10.3
2026-04-07	135	0.554	9.6
2026-04-07	136	0.371	9.03
2026-04-07	137	0.591	13.1
2026-04-07	138	2.679	3.15
2026-04-07	139	0.394	10.35
2026-04-07	140	0.626	9.6
2026-04-07	142	0.529	4.78
2026-04-07	145	0.251	15.9
2026-04-07	146	1.292	10.6
2026-04-07	158	2	1.75
2026-04-07	162	13	0.87
2026-04-07	165	3.493	3.65
2026-04-07	166	6	1.84
2026-04-07	167	5	1.18
2026-04-07	17	11	1.24
2026-04-07	178	0.84	2.43
2026-04-07	18	13.827	0.98
2026-04-07	185	4	1.44
2026-04-07	187	3.757	4.04
2026-04-07	189	4	2.31
2026-04-07	190	10	2.31
2026-04-07	193	7	1.46
2026-04-07	194	10.391	2.07
2026-04-07	195	11	1.09
2026-04-07	196	4	2.31
2026-04-07	197	7.797	1.72
2026-04-07	198	10.23	0.87
2026-04-07	199	4.08	1.62
2026-04-07	203	5	1.99
2026-04-07	207	2	0.94
2026-04-07	208	4	0.66
2026-04-07	209	2	0.88
2026-04-07	211	3	0.85
2026-04-07	213	3	2.02
2026-04-07	214	2	1.95
2026-04-07	216	1	2
2026-04-07	218	7	1.02
2026-04-07	219	3	0.71
2026-04-07	226	3	0.98
2026-04-07	23	4	0.94
2026-04-07	27	2	1.91
2026-04-07	28	8	2.08
2026-04-07	30	5	1.39
2026-04-07	31	0.607	4.4
2026-04-07	33	7.583	1.15
2026-04-07	38	8.482	1.39
2026-04-07	39	3.255	3.3
2026-04-07	4	7	0.76
2026-04-07	40	3	1.53
2026-04-07	41	7.652	1.38
2026-04-07	42	9.101	0.99
2026-04-07	43	14.215	1.3
2026-04-07	44	15.219	1.28
2026-04-07	48	2	1.53
2026-04-07	49	2	2.19
2026-04-07	50	1	2.19
2026-04-07	52	29.371	0.7
2026-04-07	53	2	1.85
2026-04-07	54	3	1.85
2026-04-07	55	5	2.1
2026-04-07	56	5	2.6
2026-04-07	57	2	0.98
2026-04-07	58	1.895	1.9
2026-04-07	61	2	1.39
2026-04-07	65	3	1.04
2026-04-07	66	4	1.16
2026-04-07	68	1	1.51
2026-04-07	69	9	0.91
2026-04-07	70	4	1.1
2026-04-07	71	2	1.53
2026-04-07	72	5	0.69
2026-04-07	73	3	1.1
2026-04-07	75	5	1.19
2026-04-07	76	21	0.57
2026-04-07	77	3	1.67
2026-04-07	78	10	0.79
2026-04-07	79	6	1.07
2026-04-07	8	2	1.69
2026-04-07	81	8	0.72
2026-04-07	82	7	0.65
2026-04-07	83	3.762	1.72
2026-04-07	84	8	1.16
2026-04-07	87	4	1.04
2026-04-07	88	2.426	1.62
2026-04-07	89	38.879	0.58
2026-04-07	9	4	0.58
2026-04-07	91	28.491	0.53
2026-04-07	92	9.359	0.64
2026-04-07	93	32	1.46
2026-04-07	94	6.851	2.08
2026-04-07	95	6.473	1.84
2026-04-07	96	1.522	1.82
2026-04-07	98	1.512	1.68
2026-04-07	99	1.754	2.28
2026-04-08	101	6.986	2.19
2026-04-08	103	1.716	1.62
2026-04-08	105	2.403	1.24
2026-04-08	106	7.759	1.45
2026-04-08	107	3.711	1.42
2026-04-08	11	2.997	3.16
2026-04-08	111	3.539	1.28
2026-04-08	112	2.696	1.91
2026-04-08	114	13.648	2.19
2026-04-08	12	4.018	1.71
2026-04-08	121	39.968	0.93
2026-04-08	124	15.095	1.16
2026-04-08	125	4	1.74
2026-04-08	127	5	1.84
2026-04-08	128	11	1.67
2026-04-08	130	5	1.39
2026-04-08	134	0.78	10.3
2026-04-08	135	0.526	9.6
2026-04-08	136	0.352	9.03
2026-04-08	137	0.561	13.1
2026-04-08	138	2.546	3.15
2026-04-08	139	0.374	10.35
2026-04-08	140	0.595	9.6
2026-04-08	142	0.502	4.78
2026-04-08	145	0.238	15.9
2026-04-08	146	1.226	10.6
2026-04-08	158	2	1.75
2026-04-08	165	3.318	3.65
2026-04-08	166	6	1.84
2026-04-08	167	5	1.18
2026-04-08	170	3	0.93
2026-04-08	178	0.794	2.43
2026-04-08	18	13.133	0.98
2026-04-08	185	3	1.44
2026-04-08	187	3.569	4.04
2026-04-08	189	4	2.31
2026-04-08	190	10	2.31
2026-04-08	193	7	1.46
2026-04-08	194	9.874	2.07
2026-04-08	195	11	1.09
2026-04-08	196	4	2.31
2026-04-08	197	7.407	1.72
2026-04-08	198	9.724	0.87
2026-04-08	199	3.877	1.62
2026-04-08	204	6	2.08
2026-04-08	207	2	0.94
2026-04-08	208	4	0.66
2026-04-08	209	2	0.88
2026-04-08	211	3	0.85
2026-04-08	213	3	2.02
2026-04-08	214	2	1.95
2026-04-08	216	1	2
2026-04-08	218	7	1.02
2026-04-08	219	3	0.71
2026-04-08	226	2	0.98
2026-04-08	23	4	0.94
2026-04-08	27	2	1.91
2026-04-08	28	7	2.08
2026-04-08	30	4	1.39
2026-04-08	31	0.577	4.4
2026-04-08	33	7.209	1.15
2026-04-08	38	8.058	1.39
2026-04-08	39	3.091	3.3
2026-04-08	4	6	0.76
2026-04-08	40	2	1.53
2026-04-08	41	7.268	1.38
2026-04-08	42	8.646	0.99
2026-04-08	43	13.508	1.3
2026-04-08	44	14.453	1.28
2026-04-08	48	2	1.53
2026-04-08	49	2	2.19
2026-04-08	50	1	2.19
2026-04-08	52	27.914	0.7
2026-04-08	53	2	1.85
2026-04-08	54	3	1.85
2026-04-08	55	5	2.1
2026-04-08	56	5	2.6
2026-04-08	57	2	0.98
2026-04-08	58	1.8	1.9
2026-04-08	61	2	1.39
2026-04-08	62	9	1.35
2026-04-08	65	3	1.04
2026-04-08	66	3	1.16
2026-04-08	68	1	1.51
2026-04-08	69	8	0.91
2026-04-08	70	3	1.1
2026-04-08	71	2	1.53
2026-04-08	72	5	0.69
2026-04-08	73	3	1.1
2026-04-08	74	12	1.71
2026-04-08	75	4	1.19
2026-04-08	76	20	0.57
2026-04-08	77	2	1.67
2026-04-08	78	10	0.79
2026-04-08	79	6	1.07
2026-04-08	8	2	1.69
2026-04-08	81	8	0.72
2026-04-08	82	7	0.65
2026-04-08	83	3.57	1.72
2026-04-08	84	7	1.16
2026-04-08	87	4	1.04
2026-04-08	88	2.309	1.62
2026-04-08	89	36.931	0.58
2026-04-08	9	4	0.58
2026-04-08	91	27.075	0.53
2026-04-08	92	8.891	0.64
2026-04-08	93	30	1.46
2026-04-08	94	6.505	2.08
2026-04-08	95	6.147	1.84
2026-04-08	96	1.445	1.82
2026-04-08	98	1.44	1.68
2026-04-08	99	1.667	2.28
2026-04-09	101	6.616	2.19
2026-04-09	103	1.63	1.62
2026-04-09	105	2.274	1.24
2026-04-09	106	7.352	1.45
2026-04-09	107	3.514	1.42
2026-04-09	11	2.839	3.16
2026-04-09	111	3.352	1.28
2026-04-09	112	2.555	1.91
2026-04-09	114	12.932	2.19
2026-04-09	12	3.807	1.71
2026-04-09	121	37.86	0.93
2026-04-09	124	14.293	1.16
2026-04-09	125	4	1.74
2026-04-09	127	5	1.84
2026-04-09	130	5	1.39
2026-04-09	134	0.738	10.3
2026-04-09	135	0.499	9.6
2026-04-09	136	0.333	9.03
2026-04-09	137	0.532	13.1
2026-04-09	138	2.413	3.15
2026-04-09	139	0.355	10.35
2026-04-09	140	0.564	9.6
2026-04-09	142	0.475	4.78
2026-04-09	145	0.226	15.9
2026-04-09	146	1.162	10.6
2026-04-09	158	2	1.75
2026-04-09	165	3.142	3.65
2026-04-09	166	6	1.84
2026-04-09	167	5	1.18
2026-04-09	178	0.753	2.43
2026-04-09	18	12.449	0.98
2026-04-09	185	3	1.44
2026-04-09	187	3.381	4.04
2026-04-09	189	4	2.31
2026-04-09	190	9	2.31
2026-04-09	193	6	1.46
2026-04-09	194	9.353	2.07
2026-04-09	195	10	1.09
2026-04-09	196	4	2.31
2026-04-09	197	7.017	1.72
2026-04-09	198	9.207	0.87
