fecha	producto_id	cantidad	pvp_original	pvp_demarca
2026-06-09	27	1	3.75	2.35
2026-06-09	27	1	3.75	2.35
2026-06-09	27	1	3.75	0.5
2026-06-09	27	1	3.75	2.35
2026-06-09	42	0.4	1.99	0.5
2026-06-09	130	1	1.59	0.75
2026-06-09	114	0.54	3.99	1
2026-06-09	114	0.38	3.99	2
2026-06-09	114	0.98	3.99	2
2026-06-09	114	0.22	3.99	1
2026-06-09	111	0.95	3.25	1
2026-06-09	196	2	2.85	1
2026-06-09	87	1	1.59	0.5
2026-06-09	87	1	1.59	0.5
2026-06-09	87	1	1.59	0.5
2026-06-09	11	0.65	2.39	1
2026-06-09	112	0.94	3.29	1
2026-06-09	121	0.29	2.45	0.5
2026-06-09	121	0.65	2.45	1
2026-06-09	121	0.57	2.45	0.5
2026-06-09	46	0.74	3.45	0.8
2026-06-09	47	0.43	4.69	2
2026-06-09	35	1	0.75	0.56
2026-06-09	35	1	0.75	0.56
2026-06-09	35	1	0.75	0.56
2026-07-09	43	0.57	1.89	1
2026-07-09	8	1	1.99	1
2026-07-09	124	1.58	1.55	0.5
2026-07-09	114	0.37	5.49	3
2026-07-09	114	1.13	5.49	1
2026-07-09	187	0.11	5.45	1
2026-07-09	187	0.51	5.45	1
2026-07-09	197	2.21	1.99	0.8
2026-07-09	95	0.9	1.79	0.5
2026-07-09	100	1.04	2.69	1.5
2026-07-09	167	1	1.49	0.5
2026-07-09	121	0.98	1.89	1
2026-07-09	218	1	1.39	1.04
2026-07-09	218	1	1.39	1.04
2026-07-09	218	1	1.39	1.04
2026-07-09	218	1	1.39	1.04
2026-07-09	218	1	1.39	1.04
2026-01-10	97	1.18	1.85	1
2026-01-10	180	0.39	6.75	2
2026-01-10	219	1	0.95	0.48
2026-01-10	219	1	0.95	0.48
2026-01-10	11	0.48	3.25	2.85
2026-01-10	11	0.5	3.25	2.85
2026-01-10	11	0.24	3.25	2.85
2026-01-10	11	1.76	3.25	2.85
2026-01-10	11	0.31	3.25	2.85
2026-01-10	121	1.7	1.99	0.48
2026-01-10	121	0.92	1.99	0.5
2026-01-10	121	0.49	1.99	0.5
2026-01-10	121	1.09	1.99	0.5
2026-01-10	121	0.37	1.99	0.5
2026-01-10	48	0.4	4.49	3.99
2026-02-10	42	0.34	2.15	0.5
2026-02-10	58	0.64	2.45	0.5
2026-02-10	58	0.47	2.45	0.5
2026-02-10	58	0.34	2.45	0.5
2026-02-10	68	1	1.95	0.9
2026-02-10	69	1	1.19	0.5
2026-02-10	69	1	1.19	0.5
2026-02-10	75	1	1.55	0.5
2026-02-10	93	1	3.95	1
2026-02-10	178	0.85	3.49	1.5
2026-02-10	197	0.72	1.35	0.5
2026-02-10	95	0.99	1.75	0.5
2026-02-10	11	0.57	2.95	1
2026-02-10	101	0.24	2.69	0.5
2026-02-10	57	1	1.35	0.68
2026-03-10	33	0.15	3.49	0.5
2026-03-10	41	0.77	2.35	0.5
2026-03-10	68	2	1.95	0.5
2026-03-10	94	0.73	2.69	0.5
2026-03-10	93	1	3.25	1
2026-03-10	118	0.29	4.49	2
2026-03-10	170	1	1.49	0.75
2026-03-10	187	0.11	4.75	0.5
2026-03-10	194	0.75	2.29	0.5
2026-03-10	194	0.2	2.29	0.5
2026-03-10	195	1	3.99	1
2026-03-10	95	0.48	1.59	0.5
2026-03-10	127	1	2.75	1.38
2026-03-10	127	1	2.75	1.38
2026-03-10	127	1	2.75	1.38
2026-03-10	127	1	2.75	1.38
2026-03-10	121	0.93	1.99	1
2026-03-10	121	0.82	1.99	1
2026-03-10	121	0.47	1.99	0.5
2026-03-10	121	0.55	1.99	0.5
2026-03-10	125	1	2.85	1.43
2026-03-10	35	1	1.19	0.97
2026-03-10	35	1	1.19	0.97
2026-04-10	12	0.47	2.15	0.5
2026-04-10	18	0.37	1.99	0.5
2026-04-10	4	1	0.99	0.4
2026-04-10	41	1.18	2.35	0.5
2026-04-10	41	0.88	2.35	0.5
2026-04-10	68	1	1.99	0.8
2026-04-10	187	0.23	3.99	0.5
2026-04-10	194	0.5	2.49	0.5
2026-04-10	199	0.35	2.95	0.5
2026-04-10	98	0.77	2.25	0.5
2026-04-10	95	0.89	1.75	0.5
2026-04-10	165	0.49	5.39	1
2026-04-10	121	1.21	2.29	0.5
2026-04-10	121	0.26	2.29	1
2026-04-10	62	1	1.85	1.3
2026-04-10	35	1	0.99	0.79
2026-04-10	49	1	1.99	1.39
2026-06-10	12	0.3	1.75	0.5
2026-06-10	18	0.49	1.45	0.5
2026-06-10	31	0.16	5.69	1
2026-06-10	4	1	1.05	0.4
2026-06-10	27	1	3.75	0.5
2026-06-10	27	1	3.75	2.35
2026-06-10	38	0.21	2.15	1
2026-06-10	111	0.16	3.25	0.5
2026-06-10	187	0.09	4.99	0.5
2026-06-10	105	0.55	3.89	1
2026-06-10	11	0.54	2.39	1.5
2026-06-10	121	0.13	2.45	1
2026-06-10	46	0.51	3.45	1
2026-06-10	35	1	0.75	0.56
2026-06-10	35	1	0.75	0.56
2026-06-10	35	1	0.75	0.56
2026-06-10	35	1	0.75	0.56
2026-07-10	38	0.21	2.99	0.96
2026-07-10	39	0.24	2.99	1
2026-07-10	43	0.96	1.89	0.8
2026-07-10	103	0.87	2.85	2.75
2026-07-10	124	2.14	1.55	0.5
2026-07-10	124	0.45	1.55	1.39
2026-07-10	124	0.37	1.55	1
2026-07-10	114	1.82	5.49	2
2026-07-10	114	0.8	5.49	1.5
2026-07-10	114	0.51	5.49	3
2026-07-10	109	0.76	2.49	0.8
2026-07-10	111	0.19	1.75	0.5
2026-07-10	185	1.07	1.89	0.5
2026-07-10	185	1	1.89	0.5
2026-07-10	198	3	1.65	0.33
2026-07-10	95	1.58	1.79	0.5
2026-07-10	105	1.5	2.09	1
2026-07-10	105	0.81	2.09	0.8
2026-07-10	121	0.37	1.89	0.5
2026-07-10	74	1	2.15	1.61
2026-02-11	44	0.26	2.69	0.46
2026-02-11	68	1	1.95	0.8
2026-02-11	94	0.5	2.69	0.5
2026-02-11	94	0.25	2.69	0.5
2026-02-11	103	0.55	3.15	1
2026-02-11	93	1	3.95	1
2026-02-11	170	1	1.49	1.04
2026-02-11	95	0.21	1.75	0.5
2026-02-11	11	0.96	2.95	1
2026-02-11	57	1	1.35	0.95
2026-02-11	57	1	1.35	0.95
2026-02-11	57	1	1.35	0.87
2026-02-11	57	1	1.35	0.87
2026-02-11	57	1	1.35	0.95
2026-02-11	53	1	2.55	1.28
2026-02-11	114	1	3.95	2.77
2026-02-11	114	1	3.95	2.77
2026-02-11	114	1	3.95	2.77
2026-03-11	1	1	1.39	0.5
2026-03-11	18	0.55	2.85	0.5
2026-03-11	18	0.98	2.85	0.5
2026-03-11	38	0.22	4.15	0.5
2026-03-11	39	0.35	4.95	0.5
2026-03-11	39	0.51	4.95	1.5
2026-03-11	39	0.73	4.95	2
2026-03-11	42	0.57	2.19	0.5
2026-03-11	52	0.16	1.05	0.5
2026-03-11	52	2.77	1.05	0.5
2026-03-11	65	0.34	4.75	1
2026-03-11	94	0.24	2.69	0.5
2026-03-11	89	3.15	1.99	1.85
2026-03-11	93	1	3.25	1
2026-03-11	170	1	1.49	0.75
2026-03-11	195	1	3.99	1
2026-03-11	195	1	3.99	1
2026-03-11	211	1	1.15	0.81
2026-03-11	207	1	1.29	0.9
2026-03-11	215	1	2.79	1.95
2026-03-11	98	0.27	2.39	0.5
2026-03-11	98	0.81	2.39	0.8
2026-03-11	95	1.42	1.59	0.5
2026-03-11	127	1	2.75	1.38
2026-03-11	127	1	2.75	1.38
2026-03-11	11	1.61	2.09	1.99
2026-03-11	11	1.64	2.09	1.99
2026-03-11	32	1.55	2.65	1
2026-03-11	32	1.53	2.65	1.5
2026-03-11	165	0.65	5.39	1
2026-03-11	121	0.41	1.99	0.5
2026-03-11	121	0.56	1.99	0.5
2026-03-11	35	1	1.19	0.97
2026-04-11	31	0.39	5.69	1
2026-04-11	58	0.35	2.49	0.5
2026-04-11	94	0.24	2.69	1
2026-04-11	128	1	2.25	1.91
2026-04-11	128	1	2.25	1.91
2026-04-11	128	1	2.25	1.91
2026-04-11	219	1	0.99	0.5
2026-04-11	219	1	0.99	0.5
2026-04-11	207	1	1.29	0.65
2026-04-11	127	1	2.75	1.5
2026-04-11	127	1	2.75	1.5
2026-04-11	32	1.75	3.99	1.2
2026-04-11	121	0.84	2.29	0.8
2026-04-11	121	0.93	2.29	1
2026-04-11	62	1	1.85	1.3
2026-05-11	4	1	1.05	0.5
2026-05-11	39	0.46	3.45	1
2026-05-11	42	0.78	1.99	0.5
2026-05-11	42	0.57	1.99	0.5
2026-05-11	75	1	1.59	0.46
2026-05-11	82	3	1.05	0.46
2026-05-11	93	1	1.95	0.92
2026-05-11	93	1	1.95	1
2026-05-11	193	1	2.85	1
2026-05-11	193	1	2.85	1
2026-05-11	127	1	3.25	1.63
2026-05-11	127	1	3.25	1.63
2026-05-11	165	0.37	5.45	1
2026-05-11	35	1	0.79	0.37
2026-07-11	81	1	1.25	0.5
2026-07-11	124	2.58	1.55	0.5
2026-07-11	166	1	2.35	0.5
2026-07-11	193	1	2.85	1
2026-07-11	207	1	1.29	0.97
2026-07-11	250	0.25	2.39	0.5
2026-07-11	250	1.02	2.39	1
2026-01-12	41	0.26	2.25	0.5
2026-01-12	41	0.27	2.25	0.5
2026-01-12	19	1	2.35	0.5
2026-01-12	19	1	2.35	0.5
2026-01-12	8	1	2.19	0.5
2026-01-12	52	0.25	0.95	0.5
2026-01-12	75	1	1.55	0.5
2026-01-12	97	0.86	1.85	0.5
2026-01-12	103	0.76	3.15	0.5
2026-01-12	93	1	4.99	3.49
2026-01-12	93	1	4.99	3.49
2026-01-12	93	1	4.99	3.49
2026-01-12	93	1	4.99	3.49
2026-01-12	93	1	4.99	3.49
2026-01-12	93	1	4.99	3.49
2026-01-12	148	0.51	5.99	6.35
2026-01-12	166	1	1.99	0.9
2026-01-12	195	1	3.49	1
2026-01-12	207	1	1.29	0.65
2026-01-12	214	1	2.79	1.4
2026-01-12	214	1	2.79	1.4
2026-01-12	100	1.19	2.59	1.5
2026-01-12	165	0.44	4.25	1
2026-01-12	165	0.67	4.25	0.5
2026-01-12	48	0.83	4.49	3.67
2026-01-12	48	0.44	4.49	3.67
2026-01-12	48	0.62	4.49	3.99
2026-01-12	48	0.58	4.49	3.99
2026-01-12	48	0.62	4.49	3.99
2026-01-12	47	1.06	4.69	3.99
2026-02-12	38	0.49	3.99	0.5
2026-02-12	38	0.25	3.99	0.5
2026-02-12	42	0.73	2.15	0.48
2026-02-12	52	0.55	0.95	0.48
2026-02-12	103	0.61	3.15	0.5
2026-02-12	170	1	1.49	1.04
2026-02-12	170	1	1.49	1.04
2026-02-12	170	1	1.49	1.04
2026-02-12	87	1	1.65	0.5
2026-02-12	87	1	1.65	0.8
2026-02-12	87	1	1.65	0.5
2026-02-12	127	1	2.95	2.07
2026-02-12	127	1	2.95	0.9
2026-02-12	11	0.68	2.95	1
2026-02-12	121	1.85	1.99	1
2026-02-12	121	0.96	1.99	1
2026-02-12	121	2.42	1.99	0.48
2026-02-12	121	1.27	1.99	1
2026-02-12	121	0.77	1.99	1
2026-02-12	57	1	1.35	0.95
2026-02-12	35	1	1.25	0.58
2026-02-12	35	1	1.25	0.63
2026-02-12	35	1	1.25	0.63
2026-02-12	114	1	3.95	2.77
2026-02-12	114	1	3.95	2.77
2026-02-12	114	1	3.95	2.77
2026-02-12	114	1	3.95	2.77
2026-02-12	48	1	1.99	1
2026-03-12	42	0.48	1.95	0.5
2026-03-12	42	0.6	1.95	0.5
2026-03-12	94	0.98	2.69	0.5
2026-03-12	89	2.42	1.99	0.8
2026-03-12	207	1	1.29	0.65
2026-03-12	207	1	1.29	0.65
2026-03-12	207	1	1.29	0.65
2026-03-12	209	1	1.19	0.6
2026-03-12	209	1	1.19	0.6
2026-03-12	209	1	1.19	0.6
2026-03-12	209	1	1.19	0.6
2026-03-12	214	1	2.79	1.29
2026-03-12	214	1	2.79	1.29
2026-03-12	214	1	2.79	1.29
2026-03-12	215	1	2.79	1.4
2026-03-12	215	1	2.79	1.4
2026-03-12	215	1	2.79	1.4
2026-03-12	215	1	2.79	1.4
2026-03-12	95	0.83	1.75	0.5
2026-03-12	127	1	2.39	1.38
2026-03-12	32	0.47	2.65	0.5
2026-03-12	121	0.16	2.25	0.5
2026-03-12	53	1	2.49	1.25
2026-03-12	54	1	2.55	1.28
2026-03-12	62	1	1.85	0.93
2026-03-12	62	1	1.85	0.93
2026-03-12	62	1	1.85	0.93
2026-03-12	62	1	1.85	0.93
2026-03-12	62	1	1.85	0.93
2026-03-12	35	1	1.19	0.97
2026-03-12	228	1	2.15	0.99
2026-03-12	228	1	2.15	0.99
2026-03-12	228	1	2.15	1.08
2026-03-12	50	1	3.09	2.07
2026-05-12	28	2	2.29	0.5
2026-05-12	38	0.43	2.99	0.96
2026-05-12	39	0.37	3.45	1
2026-05-12	39	0.16	3.45	1
2026-05-12	41	0.44	2.59	0.48
2026-05-12	42	0.2	1.99	0.48
2026-05-12	69	1	1.25	0.5
2026-05-12	69	1	1.25	0.5
2026-05-12	75	1	1.59	0.5
2026-05-12	185	1.35	1.89	0.5
2026-05-12	185	1.39	1.89	0.5
2026-05-12	214	1	2.79	2.09
2026-05-12	213	1	2.85	2.14
2026-05-12	127	2	3.25	0.5
2026-05-12	127	1	3.25	0.5
2026-05-12	127	1	3.25	0.5
2026-05-12	121	0.81	2.65	1
2026-05-12	121	0.51	2.65	1
2026-05-12	46	0.31	2.95	1
2026-05-12	46	0.27	2.95	0.96
2026-05-12	46	0.14	2.95	1
2026-06-12	12	0.72	1.75	0.5
2026-06-12	39	0.27	2.49	1
2026-06-12	43	0.2	1.99	0.5
2026-06-12	8	1	1.99	0.8
2026-06-12	11	1.72	2.19	1
2026-06-12	121	0.67	2.45	1
2026-06-12	121	0.78	2.45	0.5
2026-06-12	218	1	1.39	0.7
2026-06-12	218	1	1.39	0.64
2026-06-12	218	1	1.39	0.64
2026-06-12	218	1	1.39	0.64
2026-06-12	218	1	1.39	0.64
2026-06-12	46	1.68	3.45	1
2026-06-12	35	1	0.75	0.56
2026-06-12	35	1	0.75	0.56
2026-01-13	28	2	2.85	0.5
2026-01-13	41	1.45	2.25	0.8
2026-01-13	58	0.79	2.45	0.5
2026-01-13	97	0.36	1.85	0.48
2026-01-13	124	0.34	1.55	1
2026-01-13	124	0.3	1.55	1
2026-01-13	93	1	4.95	3.47
2026-01-13	93	1	4.95	3.47
2026-01-13	93	1	4.95	3.47
2026-01-13	93	1	4.95	0.5
2026-01-13	93	1	4.95	3.47
2026-01-13	93	1	4.95	1
2026-01-13	93	1	4.95	1
2026-01-13	128	1	2.35	1.65
2026-01-13	128	1	2.35	1.65
2026-01-13	187	0.22	4.75	0.5
2026-01-13	196	1	2.35	0.8
2026-01-13	197	1.46	1.65	0.5
2026-01-13	194	0.78	2.45	0.5
2026-01-13	194	0.6	2.45	0.5
2026-01-13	121	1.78	1.99	0.5
2026-01-13	125	1	3.49	2.44
2026-01-13	48	0.4	4.49	3.99
2026-01-13	48	0.59	4.49	3.67
2026-01-13	48	0.42	4.49	3.99
2026-01-13	48	0.87	4.49	3.99
2026-01-13	48	0.89	4.49	3.67
2026-01-13	48	0.19	4.49	3.99
2026-01-13	48	0.45	4.49	3.99
2026-01-13	47	0.71	4.69	3.99
2026-01-13	47	0.42	4.69	3.99
2026-02-13	38	0.31	3.99	0.5
2026-02-13	38	0.08	2.99	3.95
2026-02-13	39	0.41	3.95	0.5
2026-02-13	42	0.4	2.15	0.5
2026-02-13	44	0.47	2.59	2.69
2026-02-13	68	1	1.95	0.9
2026-02-13	94	0.24	2.69	0.5
2026-02-13	102	0.51	2.15	0.5
2026-02-13	93	1	3.95	1.38
2026-02-13	170	1	1.49	1.04
2026-02-13	194	0.74	2.29	1.5
2026-02-13	87	1	1.65	0.5
2026-02-13	127	1	2.95	2.07
2026-02-13	121	1.06	1.99	1
2026-02-13	121	0.79	1.99	1
2026-02-13	121	0.63	1.99	1
2026-02-13	121	1.15	1.99	1
2026-02-13	121	1.28	1.99	1
2026-02-13	121	0.61	1.99	1
2026-02-13	121	0.63	1.99	1
2026-02-13	57	1	1.35	0.95
2026-02-13	48	0.42	4.49	0.92
2026-02-13	48	0.82	4.49	1
2026-02-13	35	1	1.25	0.63
2026-02-13	35	1	1.25	0.63
2026-02-13	35	1	1.25	0.63
2026-02-13	114	1	3.95	2.77
2026-02-13	96	0.37	2.65	0.5
2026-02-13	48	1	1.99	1
2026-02-13	48	1	1.99	1
2026-03-13	42	0.6	1.95	0.5
2026-03-13	89	2.18	1.99	1
2026-03-13	93	1	3.25	1.5
2026-03-13	93	1	3.25	1.5
2026-03-13	128	1	2.25	1.58
2026-03-13	128	1	2.25	1.58
2026-03-13	128	1	2.25	1.58
2026-03-13	185	1.63	1.95	0.5
2026-03-13	199	0.17	2.15	0.5
2026-03-13	209	1	1.19	0.6
2026-03-13	127	1	2.39	1.2
2026-03-13	127	1	2.39	1.2
2026-03-13	127	1	2.39	1.2
2026-03-13	127	1	2.39	1.2
2026-03-13	127	1	2.39	1.2
2026-03-13	127	1	2.39	1.2
2026-03-13	127	1	2.39	1.2
2026-03-13	11	0.54	2.09	0.5
2026-03-13	32	1.07	2.65	0.8
2026-03-13	121	0.21	2.25	0.5
2026-03-13	121	0.27	2.25	0.5
2026-03-13	71	1	1.99	1
2026-03-13	96	0.51	2.45	0.5
2026-03-13	186	1	2.25	1.8
2026-03-13	186	1	2.25	1.8
2026-03-13	50	1	3.09	2.16
2026-03-13	50	1	3.09	2.16
2026-03-13	50	1	3.09	2.16
2026-04-13	1	1	1.39	0.5
2026-04-13	33	0.21	1.75	0.5
2026-04-13	43	0.56	3.99	1
2026-04-13	43	0.37	3.99	1
2026-04-13	52	1.21	1.25	0.5
2026-04-13	75	1	1.59	1
2026-04-13	75	1	1.59	0.5
2026-04-13	99	1.37	2.99	1
2026-04-13	128	1	2.25	1.13
2026-04-13	193	1	2.85	1.5
2026-04-13	207	1	1.29	0.65
2026-04-13	127	1	2.75	1
2026-04-13	121	0.61	2.49	0.5
2026-04-13	121	1	2.49	0.5
2026-04-13	53	1	2.49	1.74
2026-04-13	53	1	2.49	1.25
2026-04-13	53	1	2.49	1.25
2026-04-13	53	1	2.49	1.25
2026-04-13	53	1	2.49	1.25
2026-04-13	53	1	2.49	1.25
2026-04-13	53	1	2.49	1.74
2026-04-13	54	1	2.55	1.79
2026-04-13	60	1	2.75	1.93
2026-04-13	60	1	2.75	1.93
2026-04-13	60	1	2.75	1.93
2026-04-13	60	1	2.75	1.93
2026-04-13	60	1	2.75	1.93
2026-04-13	62	1	1.85	0.93
2026-05-13	18	0.68	1.65	0.5
2026-05-13	18	0.84	1.65	0.5
2026-05-13	18	0.79	1.65	0.5
2026-05-13	33	0.34	1.79	0.5
2026-05-13	38	0.06	2.49	2.99
2026-05-13	42	1.08	1.99	0.5
2026-05-13	42	0.26	1.99	0.5
2026-05-13	197	1.05	1.59	0.8
2026-05-13	214	1	2.79	2.09
2026-05-13	214	1	2.79	2.09
2026-05-13	214	1	2.79	2.09
2026-05-13	213	1	2.85	2.14
2026-05-13	213	1	2.85	2.14
2026-05-13	213	1	2.85	2.14
2026-05-13	213	1	2.85	2.14
2026-05-13	213	1	2.85	2.14
2026-05-13	95	0.37	1.75	0.5
2026-05-13	87	1	1.59	0.5
2026-05-13	127	1	3.25	0.5
2026-05-13	121	0.34	2.65	0.5
2026-05-13	121	0.66	2.65	0.5
2026-05-13	216	1	2.79	2.09
2026-05-13	46	0.15	2.95	0.5
2026-05-13	46	0.28	2.95	1
2026-06-13	4	1	1.05	0.5
2026-06-13	39	0.37	2.49	2
2026-06-13	39	0.23	2.49	1
2026-06-13	42	0.5	1.75	0.5
2026-06-13	42	0.87	1.75	0.5
2026-06-13	52	1.5	1.35	0.5
2026-06-13	187	0.32	5.59	1
2026-06-13	197	1.73	1.55	0.5
2026-06-13	95	0.8	1.79	0.48
2026-06-13	95	0.77	1.79	0.5
2026-06-13	95	1.03	1.79	0.5
2026-06-13	167	1	1.65	0.5
2026-06-13	121	1.16	2.45	1
2026-06-13	121	0.99	2.45	1
2026-06-13	121	1.21	2.45	0.77
2026-06-13	121	0.37	2.45	1
2026-06-13	35	1	0.75	0.56
2026-07-13	23	1	1.29	0.5
2026-07-13	31	0.27	5.69	1
2026-07-13	33	0.6	1.45	1.09
2026-07-13	33	0.24	1.45	1.09
2026-07-13	33	0.35	1.45	1.09
2026-07-13	33	0.33	1.45	1.09
2026-07-13	33	0.16	1.45	1.09
2026-07-13	33	0.39	1.45	1.09
2026-07-13	33	0.43	1.45	1.09
2026-07-13	33	0.76	1.45	1.09
2026-07-13	41	0.5	1.79	1.75
2026-07-13	41	0.96	1.79	1.75
2026-07-13	41	0.48	1.79	1.75
2026-07-13	41	0.68	1.79	1.75
2026-07-13	41	1.19	1.79	1.75
2026-07-13	41	0.49	1.79	1.75
2026-07-13	41	0.49	1.79	1.75
2026-07-13	41	0.44	1.79	1.75
2026-07-13	43	0.51	1.89	0.5
2026-07-13	44	0.78	1.59	1.45
2026-07-13	44	0.88	1.59	1.45
2026-07-13	44	0.46	1.59	1.45
2026-07-13	44	0.67	1.59	1.45
2026-07-13	44	2.54	1.59	1.45
2026-07-13	44	1.61	1.59	1.45
2026-07-13	44	1.49	1.59	1.45
2026-07-13	44	0.66	1.59	1.45
2026-07-13	44	0.82	1.59	1.45
2026-07-13	44	0.55	1.59	1.45
2026-07-13	52	1.23	1.45	1.25
2026-07-13	52	1.37	1.45	1.25
2026-07-13	52	1.36	1.45	1.25
2026-07-13	76	1	0.99	0.5
2026-07-13	81	2	1.25	0.5
2026-07-13	81	2	1.25	0.5
2026-07-13	107	1.09	1.99	1.85
2026-07-13	107	0.71	1.99	1.85
2026-07-13	107	0.74	1.99	1.85
2026-07-13	107	0.69	1.99	1.85
2026-07-13	107	0.76	1.99	1.85
2026-07-13	89	2.82	1.25	1.35
2026-07-13	89	3.03	1.25	1.35
2026-07-13	114	0.5	5.49	3
2026-07-13	114	0.47	5.49	3
2026-07-13	185	1.45	1.85	1.89
2026-07-13	193	1	2.85	1
2026-07-13	193	1	2.85	1
2026-07-13	193	1	2.85	1
2026-07-13	208	1	0.95	0.71
2026-07-13	209	1	1.19	0.89
2026-07-13	121	0.36	1.55	1
2026-07-13	121	0.49	1.55	1
2026-07-13	121	0.61	1.55	1
2026-07-13	218	1	1.39	0.7
2026-07-13	218	1	1.39	0.7
2026-07-13	61	1	1.89	1.42
2026-01-14	41	1.42	2.25	0.5
2026-01-14	52	1.79	0.95	0.5
2026-01-14	97	0.42	1.85	0.5
2026-01-14	124	0.8	1.55	0.5
2026-01-14	93	1	4.95	1
2026-01-14	93	1	4.95	0.9
2026-01-14	93	2	4.95	0.7
2026-01-14	128	1	2.35	1.65
2026-01-14	128	1	2.35	1.65
2026-01-14	187	0.31	4.75	1
2026-01-14	187	0.32	4.75	0.5
2026-01-14	207	1	1.29	0.9
2026-01-14	209	1	1.19	0.83
2026-01-14	127	1	3.49	1.75
2026-01-14	11	0.66	3.55	1
2026-01-14	165	1.37	4.25	1
2026-01-14	101	0.17	2.85	0.5
2026-01-14	121	0.24	1.99	0.5
2026-01-14	125	1	3.49	1.75
2026-01-14	61	1	1.89	0.95
2026-01-14	48	0.8	4.49	3.99
2026-01-14	48	0.63	4.49	3.99
2026-01-14	47	0.64	4.69	3.67
2026-01-14	47	1.11	4.69	3.99
2026-01-14	47	1.08	4.69	3.99
2026-01-14	47	0.66	4.69	3.99
2026-01-14	47	0.33	4.69	3.99
2026-02-14	52	2.3	0.95	0.5
2026-02-14	69	1	1.19	0.5
2026-02-14	103	1.53	3.15	1.1
2026-02-14	103	0.27	3.15	0.5
2026-02-14	93	1	3.95	2.77
2026-02-14	93	1	3.95	2.77
2026-02-14	93	1	3.95	2.77
2026-02-14	93	1	3.95	2.77
2026-02-14	128	1	2.25	1.58
2026-02-14	128	1	2.25	1.58
2026-02-14	185	0.83	1.95	1.5
2026-02-14	194	0.99	2.29	0.5
2026-02-14	59	0.86	4.55	1.5
2026-02-14	59	0.34	4.55	3
2026-02-14	121	0.65	1.99	0.5
2026-02-14	48	0.78	4.49	1
2026-02-14	48	0.85	4.49	1
2026-02-14	35	1	1.25	0.63
2026-02-14	35	1	1.25	0.63
2026-03-14	41	0.43	2.35	0.5
2026-03-14	42	1.73	1.95	0.48
2026-03-14	44	0.52	3.69	0.5
2026-03-14	52	0.66	0.99	0.48
2026-03-14	124	0.8	1.55	1
2026-03-14	124	1.47	1.55	0.5
2026-03-14	124	1.02	1.55	0.48
2026-03-14	124	0.44	1.55	0.5
2026-03-14	109	0.28	2.95	1
2026-03-14	109	0.48	2.95	0.96
2026-03-14	128	1	2.25	1.52
2026-03-14	128	1	2.25	1.58
2026-03-14	185	1.55	1.95	0.5
2026-03-14	185	1.53	1.95	0.5
2026-03-14	199	1.01	2.15	0.5
2026-03-14	211	1	1.15	0.56
2026-03-14	211	1	1.15	0.58
2026-03-14	211	1	1.15	0.58
2026-03-14	211	1	1.15	0.58
2026-03-14	211	1	1.15	0.58
2026-03-14	209	1	1.19	0.6
2026-03-14	209	1	1.19	0.6
2026-03-14	209	1	1.19	0.6
2026-03-14	209	1	1.19	0.6
2026-03-14	215	1	2.79	1.4
2026-03-14	215	1	2.79	1.29
2026-03-14	215	1	2.79	1.29
2026-03-14	215	1	2.79	1.29
2026-03-14	100	0.55	2.25	1
2026-03-14	127	1	2.39	1.2
2026-03-14	121	0.55	2.25	0.5
2026-03-14	121	0.57	2.25	0.48
2026-03-14	218	1	1.39	0.93
2026-03-14	218	1	1.39	0.97
2026-03-14	218	1	1.39	0.97
2026-03-14	218	1	1.39	0.97
2026-03-14	218	1	1.39	0.97
2026-03-14	186	1	2.25	1.8
2026-03-14	50	1	3.09	2.16
2026-03-14	50	1	3.09	2.16
2026-03-14	50	1	3.09	1.99
2026-03-14	50	1	3.09	2.16
2026-04-14	12	1.2	1.99	0.5
2026-04-14	4	1	0.99	0.5
2026-04-14	42	0.75	1.95	0.5
2026-04-14	42	0.32	1.95	0.5
2026-04-14	42	0.25	1.95	1
2026-04-14	8	1	2.25	1
2026-04-14	58	0.32	2.49	1
2026-04-14	93	1	1.95	1.37
2026-04-14	93	1	1.95	1.37
2026-04-14	93	1	1.95	1.37
2026-04-14	93	1	1.95	1.37
2026-04-14	93	1	1.95	1.37
2026-04-14	93	1	1.95	1.37
2026-04-14	93	1	1.95	1.37
2026-04-14	93	1	1.95	1.37
2026-04-14	93	1	1.95	1.37
2026-04-14	93	1	1.95	1.37
2026-04-14	128	1	2.25	1.13
2026-04-14	194	1.22	2.49	0.5
2026-04-14	211	1	1.15	0.81
2026-04-14	211	1	1.15	0.81
2026-04-14	211	1	1.15	0.81
2026-04-14	211	1	1.15	0.81
2026-04-14	207	1	1.29	0.9
2026-04-14	207	1	1.29	0.9
2026-04-14	207	1	1.29	0.9
2026-04-14	207	1	1.29	0.9
2026-04-14	215	1	2.79	1.95
2026-04-14	215	1	2.79	1.95
2026-04-14	213	1	2.85	2
2026-04-14	213	1	2.85	2
2026-04-14	213	1	2.85	2
2026-04-14	213	1	2.85	2
2026-04-14	213	1	2.85	2
2026-04-14	121	0.49	2.49	1
2026-04-14	121	0.72	2.49	0.5
2026-04-14	121	1.06	2.49	1
2026-04-14	121	1.84	2.49	0.5
2026-04-14	121	0.87	2.49	0.5
2026-04-14	57	1	1.35	0.95
2026-04-14	53	1	2.49	1.74
2026-04-14	54	1	2.55	1.79
2026-04-14	216	1	2.79	1.95
2026-04-14	125	1	2.35	1.65
