fecha	producto_id	cantidad	coste_unitario
2026-02-28	95	0.18	1.27
2026-02-28	38	0.05	2.77
2026-03-28	216	1	2
2026-03-28	43	0.2	2.4
2026-03-28	93	1	2.3
2026-03-28	127	1	2.02
2026-03-28	43	0.08	2.4
2026-03-28	121	0.14	1.47
2026-03-28	197	0.88	1.16
2026-03-28	43	0.12	2.4
2026-03-28	89	2.08	1.67
2026-05-28	187	0.1	3.24
2026-05-28	250	0.25	1.85
2026-05-28	185	1.64	1.44
2026-05-28	121	0.22	1.96
2026-05-28	41	0.52	1.5
2026-07-28	95	0.37	1.33
2026-07-28	199	0.12	2.08
2026-07-28	43	0.28	1.3
2026-01-29	42	0.75	1.61
2026-01-29	41	0.27	1.56
2026-01-29	96	0.35	1.96
2026-01-29	166	1	1.73
2026-01-29	199	0.37	1.61
2026-01-29	93	1	3.25
2026-01-29	43	0.48	1.67
2026-01-29	201	0.22	1.04
2026-01-29	103	0.35	2.3
2026-01-29	199	0.26	1.61
2026-01-29	128	1	1.72
2026-01-29	44	0.19	1.91
2026-04-29	42	0.24	1.5
2026-04-29	43	0.05	2.33
2026-04-29	199	0.25	2.31
2026-04-29	127	1	2.25
2026-04-29	43	0.66	2.33
2026-04-29	118	0.32	3.33
2026-04-29	194	0.75	2.33
2026-04-29	103	0.15	2.24
2026-04-29	197	0.29	1.05
2026-04-29	31	0.04	4.4
2026-04-29	187	0.11	3.24
2026-04-29	16	0.91	0.98
2026-04-29	194	1.46	2.33
2026-04-29	187	0.53	3.24
2026-04-29	98	0.22	1.63
2026-04-29	121	0.16	2.23
2026-04-29	43	0.45	2.33
2026-04-29	194	0.12	2.33
2026-04-29	194	0.14	2.33
2026-04-29	197	0.3	1.05
2026-04-29	42	0.2	1.5
2026-04-29	197	0.22	1.05
2026-04-29	194	0.28	2.33
2026-05-29	106	0.36	3.32
2026-05-29	112	0.07	2.88
2026-05-29	101	0.64	2.14
2026-05-29	16	0.69	1.1
2026-05-29	43	0.1	1.38
2026-06-29	61	5	1.39
2026-06-29	121	0.18	1.73
2026-06-29	199	0.7	2.89
2026-06-29	42	0.36	1.05
2026-06-29	199	0.21	2.89
2026-06-29	100	0.2	1.96
2026-06-29	58	0.22	1.9
2026-06-29	197	0.25	1.15
2026-06-29	75	2	1.19
2026-06-29	208	3	0.66
2026-06-29	58	0.23	1.9
2026-06-29	42	0.12	1.05
2026-06-29	82	1	0.79
2026-06-29	112	0.06	1.96
2026-01-30	41	1.02	1.73
2026-01-30	101	0.16	2.14
2026-01-30	101	0.16	2.14
2026-01-30	165	0.23	3.81
2026-01-30	30	1	1.5
2026-01-30	57	1	0.98
2026-01-30	41	0.46	1.73
2026-01-30	43	0.2	1.67
2026-01-30	42	0.44	1.61
2026-01-30	194	0.25	1.99
2026-01-30	121	0.11	1.66
2026-01-30	197	0.26	1.1
2026-01-30	99	0.3	2.25
2026-03-30	12	0.33	2.58
2026-03-30	199	0.18	1.61
2026-03-30	96	0.29	2.02
2026-03-30	69	1	0.88
2026-03-30	93	1	2.3
2026-03-30	93	1	2.3
2026-03-30	3	2	1.08
2026-03-30	93	1	2.3
2026-03-30	41	0.45	1.73
2026-04-30	194	1.33	2.33
2026-04-30	187	0.1	3.24
2026-04-30	43	0.1	2.33
2026-04-30	199	0.26	2.31
2026-04-30	42	1.78	1.5
2026-04-30	121	0.29	2.23
2026-04-30	31	0.07	4.4
2026-04-30	187	0.11	3.24
2026-04-30	167	1	1.21
2026-04-30	187	0.1	3.24
2026-04-30	42	0.3	1.5
2026-04-30	95	0.22	1.27
2026-04-30	121	0.13	2.23
2026-05-30	31	0.06	4.4
2026-05-30	42	0.12	1.38
2026-05-30	197	0.31	1.15
2026-05-30	101	0.16	2.14
2026-06-30	44	0.32	1.14
2026-06-30	44	0.19	1.14
2026-06-30	197	0.23	1.15
2026-06-30	8	2	1.68
2026-06-30	197	0.26	1.15
2026-06-30	8	1	1.68
2026-06-30	121	0.21	1.73
2026-06-30	44	0.4	1.14
2026-06-30	199	0.18	2.89
2026-06-30	121	0.13	1.73
2026-07-30	107	0.46	1.37
2026-07-30	33	0.44	0.92
2026-07-30	95	0.5	1.33
2026-07-30	199	0.17	2.08
2026-07-30	43	1.64	1.3
2026-07-30	43	1.29	1.3
2026-07-30	43	0.15	1.3
2026-07-30	108	0.09	1.84
2026-01-31	103	0.08	2.3
2026-01-31	58	1.05	1.84
2026-01-31	44	0.17	1.91
2026-01-31	93	1	3.25
2026-01-31	103	0.19	2.3
2026-07-31	214	1	1.95
2026-07-31	48	1	1.53
2026-07-31	43	0.41	1.3
2026-07-31	103	0.09	1.73
2026-01-02	218	5	0.94
2026-05-04	108	0.09	2.2
2026-07-04	108	0.1	3.1
2026-07-04	166	1	0.73
2026-02-05	125	2	1.73
2026-05-05	46	1	2.07
2026-05-05	254	1	1.1
2026-04-08	108	0.09	2.02
2026-07-09	108	0.19	3.1
2026-07-09	108	0.18	3.1
2026-07-10	108	0.09	3.1
2026-07-10	108	0.18	3.1
2026-07-10	108	0.18	3.1
2026-04-11	254	2	1.1
2026-04-13	108	0.23	2.14
2026-04-13	108	0.11	2.14
2026-05-13	108	0.12	3.27
2026-07-13	108	0.49	3.1
2026-05-14	108	0.13	3.1
2026-05-14	108	0.11	3.1
2026-07-14	166	1	0.73
2026-04-15	108	0.11	2.14
2026-07-15	108	0.11	3.1
2026-07-15	166	1	0.8
2026-07-15	108	0.29	3.1
2026-05-16	108	0.12	3.1
2026-03-18	108	0.1	2.19
2026-05-19	108	0.12	3.1
2026-03-20	108	0.1	2.19
2026-03-20	108	0.1	2.19
2026-03-21	108	0.09	2.19
2026-04-21	108	0.11	2.14
2026-05-21	108	0.11	3.1
2026-03-24	108	0.18	2.19
2026-02-25	208	1	0.76
2026-06-25	108	0.1	3.1
2026-03-26	108	0.1	2.19
2026-01-27	73	1	1.24
2026-03-27	108	0.1	2.19
2026-07-30	108	0.47	3.1
